f_d_(GHz)_true,f_d_(GHz)_pred,f_b_(GHz)_true,f_b_(GHz)_pred,log₁₀(τd)_true,log₁₀(τd)_pred,log₁₀(τb)_true,log₁₀(τb)_pred,log₁₀(Rd_Ra)_true,log₁₀(Rd_Ra)_pred,τd___τb_true,τd___τb_pred
17.61630503925336,23.391327044974854,0.34366132741838534,0.3698426586808769,3.955905309821343,3.8327652705868456,5.665689468383789,5.633803129196167,1.8681344867954714,1.7459411635711561,0.019508139002624304,0.0158111020366555
3.4473077563361887,3.479950005499354,0.05530950292767014,0.06135569874756926,4.66434007512331,4.660247126917063,6.459020376205444,6.413965225219727,2.33453624309608,2.3333937887635994,0.016044260285728962,0.017631201209962512
8.538634791181575,11.027070469938499,0.21906527737457512,0.22367391121454594,4.270431693043325,4.159359981642912,5.861246585845947,5.8522047996521,1.886034790117971,1.7862921760260158,0.025655773168893312,0.020284073800409246
2.303076460986325,2.2602639814557333,0.3607997532663793,0.35626629450793806,4.839511775078776,4.847660967275713,5.644553899765015,5.650045394897461,2.7309389041542342,2.7586031698491835,0.156659910940109,0.1576215421875116
13.115486944478569,12.0179682291895,0.12414590156415188,0.12584773568676186,4.084035712173066,4.121989080068004,6.1078877449035645,6.101974725723267,2.965584280980503,2.584689025549191,0.00946559606133537,0.01047163158420574
2.440745800671939,2.597612973764866,0.15597445632111503,0.16352509857055647,4.814297580866288,4.787245686936929,6.0087666511535645,5.988235712051392,2.668321276948411,2.645878597193437,0.06390442473696983,0.06295206415355653
9.219879786601403,9.261967980978062,0.3215101105610254,0.33727239839234574,4.237094873099754,4.2351168563561306,5.694625496864319,5.673839330673218,1.8053967333546377,1.7928715690137662,0.034871399411113065,0.03641476617982538
5.161023510798007,5.261267010518439,0.04782543031088417,0.053326638049135656,4.489084294159497,4.480729788739957,6.522161245346069,6.4748759269714355,2.453596146255592,2.393300955616623,0.009266656160512102,0.010135702662975272
1.5904453088774784,1.608908276193358,1.6541808328628569,1.509751962439757,5.000301392157069,4.9952888459509115,4.983237147331238,5.022914528846741,2.6376077051490183,2.6200824292221907,1.0400740117435163,0.9383704371338044
3.230626297269394,3.1847879761128834,0.12083139273278497,0.11820050049778102,4.692533407737602,4.6987396067033975,6.119640350341797,6.12920081615448,2.4137413784770723,2.4272436411660316,0.03740184769588324,0.037114087777374655
13.661400702556827,12.743975554420238,0.07782749756132316,0.08276794518061388,4.0663249018275005,4.096515201914611,6.310687065124512,6.2839579582214355,1.689158420721171,1.7377060210012574,0.0056968900375462435,0.006494672312197415
9.619337651949495,10.02023440707034,2.1610339985884006,2.0829443177040896,4.218674962307455,4.200942250379478,4.867158532142639,4.883142471313477,2.2703177673554618,2.207597196737861,0.22465517655994083,0.20787381143841802
4.688374309459699,4.944384157904165,0.16028191611747597,0.15570641840655935,4.5307978541345255,4.507707925391122,5.996935606002808,6.00951361656189,2.557758012137353,2.5786290434595918,0.034187098882884924,0.03149156971503615
11.881424535725667,11.458321215458241,0.2834739885938026,0.27396390885221933,4.126951617687323,4.142699138815947,5.749306917190552,5.764126777648926,1.9217946536328918,1.955213228597303,0.02385858595839572,0.023909602785669747
32.94175077626235,33.28487150921572,0.09878567939668541,0.09944810198718104,3.684073454468624,3.679573246873537,6.207126140594482,6.2042236328125,1.9298333910440577,2.0753239213140935,0.002998798699790717,0.0029877868676658815
2.1527143395832455,2.1698362431535796,0.12325148926811492,0.12181205122617383,4.868833727909259,4.865393172622093,6.111027956008911,6.1161298751831055,2.7187598846540983,2.7159249230184104,0.057253991856613826,0.05613882227772896
1.5555669666934984,1.5637215904121413,0.058886980965422,0.057479394240408904,5.00993141954693,5.007660699101444,6.431800842285156,6.442307949066162,2.9781603085565846,2.9659925549747688,0.037855638636112,0.036758074194818406
7.246419594373688,7.442534570532514,0.06215558443418989,0.056667249644143984,4.341696653965833,4.330099271022936,6.408339977264404,6.448487997055054,2.3822743087651426,2.514604091484763,0.008577420010628294,0.0076139719751532765
4.026192937783462,4.051422660260468,0.12885470050208286,0.12765192290580699,4.596925548916622,4.5942125787955685,6.09171986579895,6.095792770385742,2.1825384166999746,2.188090889004226,0.03200410474442418,0.03150792539073178
5.614960316448734,5.827938893994503,0.12621776001244697,0.1312601288349289,4.452473440395831,4.436305142102636,6.1006996631622314,6.0836873054504395,1.944787792695541,1.9525648189559022,0.022478833847266684,0.022522564361508353
8.54314869375347,8.94918135268674,0.15113412361344752,0.1571667181437926,4.270202166304951,4.25003682261334,6.022457599639893,6.005459547042847,2.1906472209139514,2.2334233080151336,0.017690681624674635,0.017562133557234013
4.431656090449637,4.583772501810603,0.09696642326486575,0.09751487959550326,4.555254081143343,4.540597076709617,6.215198755264282,6.212749242782593,2.5397950823554143,2.5382191711787425,0.021880403462225233,0.021273935291724153
10.931529578869945,11.259220588944006,0.1612747941497538,0.15956612517064378,4.1631391973970375,4.150311803794096,5.994253635406494,5.998879432678223,2.510812199237964,2.5516315305567865,0.014753177310290513,0.014172040054649063
4.370663430147998,4.482610859475089,0.05005139162910262,0.054077277430066475,4.561272767398262,4.550289092735507,6.502403974533081,6.468805313110352,2.4849406650933306,2.488392279392563,0.011451669163966657,0.012063790305545037
3.5896724530354542,3.552886106729178,0.08709703917389389,0.08643380884557138,4.646765309339081,4.651238845912153,6.261816740036011,6.265136480331421,2.2962547881401703,2.286184590828119,0.024263227443006394,0.024327773604075113
2.84717689426719,2.79989402606185,0.23941735709540496,0.24517156366682294,4.747405681067624,4.754678537716644,5.822664499282837,5.812350034713745,2.327234251690622,2.3402816513030484,0.0840893860783548,0.0875645868681914
21.17698690249684,24.967147555804374,0.9494890154682162,0.9663551019434731,3.8759559636280927,3.8044512036892795,5.224330186843872,5.216683387756348,2.000463143094211,2.0861818008077293,0.04483588811948823,0.03870506631899222
5.184224604634308,5.110193599965536,0.0582407017326819,0.060328275700210855,4.487136322722207,4.49338277792517,6.436593532562256,6.42129921913147,2.545605693101093,2.5073506827997862,0.01123421652692652,0.011805477526451787
2.16559126903984,2.1128935625259,0.31129911592123233,0.31777852470418855,4.866243639810107,4.876942511717803,5.708642244338989,5.699695587158203,2.290054680542933,2.31190258033125,0.14374786247603105,0.1503996842719773
4.70864380744413,4.662086969934807,0.11429889871567774,0.11460658761818027,4.528924292826331,4.533239760739078,6.143778085708618,6.142610549926758,2.394028829816438,2.4310330595903937,0.024274271614042456,0.02458267903564717
3.3195241205621926,3.4123728389662107,0.1763462622320296,0.17412540022123782,4.680744302946037,4.668763655143037,5.955453872680664,5.960958003997803,2.3989975575900173,2.389404452553798,0.05312395868422363,0.051027659765921045
14.79126293874456,16.178487358705283,0.8826448586654858,0.918883406029487,4.031814874216255,3.9928822177325682,5.2560341358184814,5.238559722900391,2.2018224971574125,2.3721164180414958,0.05967339383532057,0.056796620453831013
2.841686289530111,2.8514965536825136,0.052826895323226396,0.05729270324509696,4.748243999727432,4.746747280608564,6.4789650440216064,6.443720817565918,2.27993844709998,2.2805491384412018,0.018589981419786336,0.020092152372096442
59.44634052477803,63.63500471670581,0.54249797713499,0.5347726640301448,3.4276950067294343,3.3981240510054427,5.467422008514404,5.473650932312012,2.10894786623171,1.9058095564087287,0.009125843110710396,0.008403749892231149
1.7183124025414158,1.7129172506756276,0.13974369222516742,0.13294550987273307,4.96671800685809,4.968083748502992,6.0564879179000854,6.078146457672119,2.6676395821944885,2.6707487597704973,0.08132612673835317,0.07761350399168153
3.021500395477249,3.0914564532265016,0.09258137868464646,0.08950112129083919,4.721597476213598,4.711656998308732,6.2352964878082275,6.2499916553497314,2.377886837323618,2.379357071515894,0.03064086267313664,0.028951118233423057
16.148178933549566,14.9936757631031,0.14245957551945101,0.15109753850596072,3.9936965785786973,4.025912016609562,6.0481284856796265,6.022562742233276,1.764706399307162,1.7876592235651771,0.008822021114930554,0.01007741803232708
7.271787681845089,7.40685355775697,0.05044037839452323,0.052582088043899945,4.3401789415640035,4.332186373420258,6.499041795730591,6.480982303619385,1.921336893601994,1.89582040821881,0.006936448174972694,0.0070991126844721164
4.00171082562003,3.902870334061971,0.7689373510396216,0.739110415401385,4.599574429494377,4.61043600878411,5.315929174423218,5.333110809326172,2.301845510704953,2.2956648093023695,0.19215215305330866,0.18937611351083358
3.7577328072163887,3.9429404448991185,0.6207953867640688,0.623108972909452,4.626894235195351,4.605999914205236,5.408871650695801,5.407256126403809,2.614707690620439,2.6211038251277374,0.16520477069894043,0.15803154564902233
13.411183096793632,13.369222607037958,0.06461083497186854,0.06651923718128805,4.074353039864498,4.075713976981948,6.391514778137207,6.378872871398926,1.7698100804477068,1.7789056116828867,0.004817683459061553,0.0049755501225830666
10.052080145533326,10.833460575996824,0.933190571020984,0.9117478454554291,4.199564189064749,4.167052924416942,5.231849789619446,5.241945385932922,2.801174429692287,2.7522694669815455,0.0928355681123026,0.08416035107706443
1.7520082532994723,1.7689777744514612,0.07222469697722056,0.07879102351889633,4.958283983945681,4.9540977552011976,6.34313440322876,6.305343389511108,2.804237770929846,2.8051273565724855,0.04122394791303249,0.04454042592102575
4.98871058146904,5.167501953445859,0.14602309692025064,0.14112380060691146,4.503831822434494,4.488539482168278,6.03739857673645,6.052219867706299,2.59906972115731,2.5934453797998294,0.029270709241515223,0.02730986884539163
3.532112295657838,3.73382923427689,0.06631355964664107,0.06444837416386281,4.653785629089334,4.629665679921467,6.380217790603638,6.392608165740967,2.6530425229116386,2.6156314842924577,0.01877447660091749,0.017260664620711866
53.082748452200725,58.60196668197784,0.05601309646942823,0.05279320707054103,3.4768667305104763,3.433907940456587,6.453530550003052,6.4792420864105225,2.1619664687170927,1.8509717742429597,0.001055203396633958,0.0009008777360159277
4.725725072952405,4.579388364905634,0.11699214825596724,0.11062499891688847,4.527351679426524,4.541012655272237,6.1336634159088135,6.15796685218811,2.7819016365673317,2.8085053900181496,0.024756444027091092,0.02415715595660513
2.9465791734463607,2.8701116825239406,0.07952446771576352,0.08254673171385958,4.732502016728649,4.743921335200514,6.301319360733032,6.285120248794556,2.0993119067650396,2.1158808353563128,0.026988742889521803,0.02876080823491476
2.561634110465968,2.5634018604436224,0.10397470949984129,0.10489016860422125,4.793303034005873,4.793003436463345,6.184892416000366,6.1810853481292725,2.802353014574482,2.7774176041116756,0.0405892118140666,0.04091834769366557
10.126467028346719,13.291182563179854,0.1321178639245335,0.1292501686211238,4.196362178652624,4.078256508275127,6.080858588218689,6.090389013290405,1.5635733809661039,1.4593718883966944,0.01304678754739436,0.00972450479908247
3.0777336986221933,2.98691266560202,0.3244426640966671,0.32736736848793235,4.713589091917125,4.726597607196986,5.6906821727752686,5.686784744262695,2.5409146594022576,2.5536131214264164,0.10541609374518328,0.10960058265444811
6.40324331445793,6.327139212732342,0.05907455355075426,0.06012338621927266,4.395420126909899,4.400612741523445,6.430419683456421,6.422776699066162,2.4008515998052324,2.4488546127726933,0.0092257236918312,0.009502459831812155
4.543437303331517,4.511517475617131,0.14619242042432218,0.15413186503174425,4.544435592211426,4.547497487670803,6.036895275115967,6.013927698135376,2.225497624415701,2.229115873682835,0.03217661225722764,0.03416408467101427
11.709601466541697,11.066494596132117,0.46334974592146466,0.4672469567908677,4.133278017425811,4.157810055356122,5.535911202430725,5.532273650169373,2.83627962297808,2.749710390879023,0.03957006967704341,0.04222176704032157
1.904702550985178,2.0626368873652967,0.11751650679689839,0.11975628822173216,4.921992968192994,4.887397351411603,6.131721258163452,6.12352180480957,2.3996225412546566,2.3715835054325023,0.061698088626024494,0.05805980148774641
9.036500888583864,8.889424885982745,0.2704444045616039,0.25219141332346784,4.245819836007212,4.252946467063523,5.769742131233215,5.8000898361206055,2.289327526478268,2.3455243469240155,0.0299280006604399,0.028369823307819914
49.772755016658145,63.025719195066735,0.09776756393397526,0.09423653709278847,3.504828451206931,3.4023023214716357,6.211625337600708,6.227600812911987,2.0966593075550883,1.9571791424486746,0.001964278728417866,0.0014952076437418067
5.796942411870696,5.884973055842194,0.16737074107006839,0.17936489439809625,4.438621145628713,4.432075652861045,5.978140592575073,5.948082685470581,3.006079609189369,2.9162682736344396,0.028872244914376684,0.030478456349096662
5.509138712209615,5.5218695453995865,0.12594262895660943,0.11839347730320607,4.460736424218863,4.459733989458586,6.10164737701416,6.12849235534668,2.1061400397472005,2.087429398817979,0.022860674877815193,0.021440832009847584
3.22961989396745,3.2356572499098273,0.05769630122537708,0.06359995081982234,4.692668720043418,4.691857620665977,6.440672159194946,6.398363351821899,2.297931674749096,2.2985372373746675,0.01786473427821862,0.019655960414717826
5.135865841153587,4.913323532197571,0.14982180136459303,0.15212110137478602,4.491206461052989,4.51044476917164,6.0262451171875,6.019630670547485,2.393872999020505,2.402941209084219,0.02917167348182543,0.030960937210407345
9.54744883926755,9.579421699401257,0.0832243043917435,0.08130243559027692,4.221932791790384,4.220480839717797,6.281569957733154,6.291716575622559,2.1312362821037816,2.1873124984325236,0.008716915460122883,0.008487196632690115
7.688210625555776,7.326552203597417,0.06232434224089319,0.059322225604057185,4.315994858924215,4.3369204832241675,6.407162427902222,6.428602695465088,2.9243497713429942,2.784841468752297,0.00810648215512278,0.008096881582981058
1.6045091347335105,1.6983947355904747,0.18555963777678797,0.1784982646396235,4.99647793769365,4.971781496637705,5.933336615562439,5.950186133384705,2.854584517904565,2.8232687428693635,0.11564885095378862,0.10509822063100402
4.522092816357492,4.507231777888345,0.09047471623258492,0.08866729091770437,4.546480659608172,4.547910240029806,6.245292901992798,6.254056692123413,2.4108890332419923,2.4064215970949547,0.02000726652609078,0.01967222794103688
22.76042433497177,21.0124341511322,0.7263456620282612,0.7357365675690694,3.8446397770551064,3.8793437661863734,5.340676784515381,5.335097789764404,1.8023650749699907,1.7071696043031384,0.031912659067266105,0.035014342568656
2.501377307684091,2.566058763989549,0.730947782455149,0.6975555717150446,4.8036409260025295,4.792553533934942,5.337933778762817,5.358241319656372,2.6125715774701335,2.58671967842253,0.29221812327541224,0.27183928189958084
2.8617726279853875,2.9523806359524674,0.08513493886093099,0.08366521910440194,4.745185006178279,4.731647783424102,6.271712303161621,6.279275178909302,2.437879526478137,2.426220432477615,0.02974902269607064,0.02833822241128836
1.7762803024857174,1.7437365658934547,0.11315257521107211,0.10986222006922301,4.952308631788649,4.960339256905684,6.148155689239502,6.160971760749817,2.7623797608453753,2.7776531695823534,0.06370198163697866,0.06300390908699663
1.755593974488792,1.827026934563878,0.09253026261071352,0.09660543503085085,4.957396050042405,4.940075181746249,6.235536336898804,6.216818571090698,3.291328917201776,3.240268787552938,0.05270595818583691,0.05287575853604543
18.55529793545984,20.317644380475535,0.20798431889781868,0.21342864953732682,3.9333521995974836,3.893946777039041,5.883789539337158,5.872567415237427,2.1576346611650257,2.2462136419602863,0.011208891370068124,0.01050459617958583
1.8036898799602599,1.7107897892450301,0.18561119032514695,0.18086553016142914,4.945658263070007,4.968623482112157,5.933215975761414,5.944464325904846,2.489878408217707,2.508231080596593,0.10290637674877703,0.10572048728514144
5.7000323552698235,5.798615985061523,0.17593264155293636,0.17049293117340364,4.445942810763207,4.438495783212863,5.956473708152771,5.970113754272461,2.2508964793423147,2.2775870081082674,0.030865200508955415,0.02940234904546702
3.8063945991652988,3.7922928398568247,0.8646669819512971,0.8535990175984396,4.6213063231620115,4.622918265575166,5.2649712562561035,5.27056622505188,2.184853794278029,2.1934993349899847,0.22716167738912532,0.22508784359349926
5.813946045826037,5.676149591165403,0.06607430338657354,0.0659598511999529,4.437349134497939,4.4477662991620175,6.381787538528442,6.382540464401245,2.3994337248286683,2.3528285281092733,0.011364794730768056,0.01162052728536535
2.485921094110793,2.4617890464072043,0.09318973927921981,0.09923767041512166,4.806332792105416,4.810569296656058,6.232452034950256,6.205143570899963,2.650874765844022,2.652575985548959,0.037487006124204234,0.04031119992184201
4.571918137148227,4.5566274801410005,1.0314699486565388,1.01716314244092,4.541721686144164,4.543176606665351,5.188363552093506,5.194429516792297,2.277453038607824,2.2946222696051555,0.2256098901411928,0.2232271887210418
8.543847852927454,8.086526756766055,0.5837913290831491,0.5929570598895454,4.270166625714705,4.294058103758046,5.435562491416931,5.428796887397766,2.618073026088734,2.661060914326503,0.06832885359529423,0.07332654398174268
4.190566118676012,4.347909085022882,0.153414564243202,0.14684950870466856,4.579547434305867,4.563539677250095,6.015953540802002,6.034947633743286,2.4081185769244016,2.403643743498763,0.03660950809473747,0.033774742257264935
2.091873868173586,2.0764707272451246,0.09395119198762049,0.08946398351104481,4.881284636918747,4.884494318558387,6.228917837142944,6.250171899795532,2.7319755693564893,2.7422234829790604,0.04491245548645299,0.04308463506718323
3.3137834292037662,3.462046920009756,0.09410791104667729,0.09903116348013215,4.6814960097478115,4.662487182209025,6.228193998336792,6.206048250198364,2.869360848065867,2.809460283425786,0.02839893223477477,0.028604801081047498
10.337867552680107,10.910572069692497,0.2668698850215076,0.2671118760443759,4.187389167895011,4.163972609266445,5.77552056312561,5.775126934051514,1.7279942981307563,1.7258290178131626,0.025814790493453473,0.024481931317456972
2.5090728204229085,2.5200058692827736,0.2056208709324371,0.21262895763415465,4.802306865684427,4.800418579354725,5.8887529373168945,5.874197721481323,2.6438220242109356,2.6444101302536125,0.08195093791569558,0.08437637397037953
1.9334904313439545,1.9595233548303421,0.04865650811814054,0.054193509167455384,4.915478104508623,4.9096696876024515,6.514679193496704,6.467872858047485,2.7957403435677968,2.7811474150905386,0.02516511451485167,0.027656475251425356
4.497616134916862,4.297610642885692,0.07647838696925176,0.07646898289998445,4.548837745371407,4.568593065136509,6.318281412124634,6.3183348178863525,2.3365802528383024,2.379181498794162,0.017004205044427494,0.017793371539269624
11.623671140427568,11.29336745874669,0.07781203240664351,0.08044061356880158,4.136476817337294,4.148996672383841,6.3107733726501465,6.296344757080078,2.3649958625600007,2.359833202396903,0.00669427338975639,0.0071228191115397105
2.5545558760442497,2.564944981721799,0.09687719338168012,0.09204899615814832,4.794504725155099,4.792742077746054,6.2155985832214355,6.2378010749816895,2.2007199417725003,2.1892961838983904,0.037923301772398624,0.03588731797917845
2.2517562475236743,2.426015875696128,0.11984198290256444,0.11875240569081098,4.849298755269371,4.81692649310611,6.123211145401001,6.127177715301514,2.4079174234933256,2.3764879818099973,0.053221561185567236,0.04894955836046862
3.148682922622578,3.12434954271763,0.13003696830101844,0.12852174072090303,4.703691202948393,4.707060516173681,6.0877532958984375,6.092843532562256,3.117798130309418,3.069956645347544,0.0412988451033707,0.04113551923806575
3.88452559094309,4.004833797147595,0.05602835055475493,0.060973815446694835,4.612482144751097,4.599235634312623,6.453412294387817,6.416676759719849,2.5134011081595835,2.5194274765712508,0.014423473148275048,0.015225055154629118
3.1449246511445845,3.0353205981871985,0.45641552159431353,0.456717173282578,4.7042098869429925,4.719615562533664,5.542459726333618,5.542172789573669,2.739513798210364,2.7547286393739627,0.14512764921989563,0.15046752344887246
4.193069057926085,4.140393777346028,0.2581473166600102,0.2638635033347108,4.579288116548296,4.584778484435018,5.789952516555786,5.780440807342529,2.4364695758945167,2.4701168532148463,0.061565243284519455,0.06372908412200495
6.769292801082857,6.903734654072752,0.14702447178842246,0.14983052001572297,4.371276832030608,4.362736040778094,6.034430503845215,6.026219844818115,2.5110252621153615,2.4975587032534254,0.021719325209998815,0.021702821374708088
26.042846427096624,23.099088253425904,0.6136250308967033,0.5977687984545412,3.786131681698787,3.8382252934952183,5.413917064666748,5.425286889076233,1.6054720146615946,1.5972509055061008,0.023562133755788278,0.02587845857361421
6.682176077252164,6.426254991532125,0.10139626855703428,0.10683204463334868,4.376902216405097,4.3938621774325775,6.19579815864563,6.173118591308594,3.2155866441427983,2.8864768155071014,0.015174138990771732,0.01662430836842319
1.7934501882233287,1.7656953127572481,0.1897075053235288,0.19304056538915668,4.948130812676267,4.954904367510442,5.923735618591309,5.916171550750732,2.4428961312264033,2.449917876328878,0.10577796170155217,0.10932835580092881
18.061785796038293,17.5429892663037,0.0991520929523457,0.08826400131432839,3.945059444190228,3.9577165339888283,6.2055182456970215,6.2560365200042725,1.8740108156467343,1.8729914220248733,0.0054896062920917746,0.005031297686755388
1.5434929969995095,1.6505552668636416,0.2047637466186445,0.20064583515074885,5.013315468261975,4.984190060902203,5.890567064285278,5.899389982223511,3.113914785661971,3.075025784296304,0.1326625692612128,0.12156262754655456
28.517470065948682,37.37235432612282,0.6959265209329103,0.7292747780012862,3.746709137290036,3.6292696739143495,5.359256744384766,5.338928937911987,1.6807645527186204,2.024693682153673,0.0244035154353991,0.019513749967085478
2.750328078484368,2.678155546925251,0.44922721140245747,0.435648827318677,4.762435629020027,4.773984334466442,5.549354076385498,5.562683582305908,2.3579841610215944,2.3749359917490196,0.16333586342543335,0.16266748502298115
16.656746982546114,17.178957043650367,0.04460791384137371,0.04905417435985271,3.9802299428229535,3.9668233379171403,6.552408218383789,6.511144161224365,2.2760106680909646,2.2241275445307713,0.0026780687662552854,0.0028554803551350616
2.3484408015697418,2.2512998856223176,0.20889104433615177,0.20744119453062884,4.831040514482904,4.84938678235601,5.881900310516357,5.884925127029419,2.7678741827060303,2.7862383562698234,0.08894882263863121,0.09214285304922254
4.644598296737473,4.890382761423069,0.20431448374181643,0.20433590826055686,4.534871973065577,4.512477279743531,5.891520977020264,5.891475439071655,2.422880190265638,2.43147218153195,0.04398969957968895,0.041783213754233106
3.1118670827322292,3.098082895139283,0.09265464683039254,0.08904289316637826,4.708799092960716,4.710727097682892,6.234952926635742,6.252220869064331,2.3573574541315097,2.359785109964971,0.029774615806868413,0.02874128813857163
3.95834579398687,3.9198906450004047,0.317605513690592,0.31944384731902004,4.604306400927492,4.608546180166158,5.699932098388672,5.697425603866577,2.216741464493594,2.236705686100985,0.08023692982383368,0.08149305076315132
10.436395384447735,10.791194413672693,0.17139468156680207,0.17070121813888037,4.18326960758864,4.168750614803398,5.967822790145874,5.969583511352539,2.078858756681487,2.0295575812836906,0.01642278538260573,0.01581856573009174
3.3256365119126348,3.4892383298908394,0.21744541056563305,0.2218526210962765,4.679945352031165,4.659089497011356,5.864469885826111,5.855755567550659,2.380665352209095,2.3630229170839634,0.06538459924490551,0.0635819626294249
3.043250008818807,3.1047094801329043,0.10677722230462813,0.10796037765805494,4.718482499694368,4.709799163869429,6.173341512680054,6.168555736541748,2.559046115262176,2.542956451837096,0.03508657586304324,0.03477310142829643
31.715822157168237,32.832282790542514,0.24644657951873683,0.2633544656167172,3.700544157712172,3.6855190518711316,5.810097336769104,5.781279444694519,1.7448913413048852,1.7231744642860716,0.007770461642062027,0.008021204839664016
1.5500347353175212,1.6094205516743063,0.10264983547608972,0.10013409481677173,5.011478701092433,4.995150588843967,6.190461874008179,6.20123815536499,2.6596423785898238,2.644564376580405,0.06622421623026543,0.06221748238060009
5.120379947293495,4.930569019360358,0.5609847739983114,0.5344672823103107,4.492517943538955,4.508923089097308,5.4528690576553345,5.473899006843567,2.846041873779317,2.8745585934702858,0.10955920845187166,0.1083987020994277
36.619388563976536,33.61703677799116,0.05681886025086293,0.05707292694446162,3.6381090430554512,3.675260702362458,6.447327613830566,6.445389986038208,1.6412161897277016,1.690850300499885,0.0015516059245936496,0.0016977381832127116
3.1690841884993013,3.3775162073553253,2.112774074884074,2.120143364477008,4.700886355021787,4.673222689936537,4.876967072486877,4.875454902648926,2.218315146139924,2.1766011491741795,0.6666828488026265,0.6277226323473747
2.157619081976035,2.097886575744753,0.12197164603803064,0.12057376155533837,4.8678453572811025,4.880038127698443,6.115561246871948,6.120567321777344,2.3506189743570087,2.365955742982195,0.0565306670936207,0.057473918251531045
61.06207366956407,53.13381961386757,0.06514586836412528,0.06832969859545897,3.4160485827772296,3.476449094621662,6.387933254241943,6.367210626602173,1.7551370488215778,1.6556274255925836,0.001066879397458078,0.0012859925955262099
9.827476968908716,10.076473373340614,0.11471611483569341,0.10814147454309284,4.209378096935317,4.198511570017013,6.142195701599121,6.167827844619751,3.019901608010811,2.688414106644021,0.011672997575941604,0.010732075651507545
37.8920848081047,43.4347016716509,0.19520491257190367,0.19507261061451614,3.6232716309921944,3.5639832887052947,5.911329388618469,5.91162383556366,1.8571153226378088,2.0686821259432,0.0051516012792769735,0.004491169574253961
