freq_GHz,Rbv,Cbv,Rdv,Cdv,Rav
27.077327188940092,0.14919784679976072,0.38159312417701374,0.227143451015939,0.30167810107534454,0.24692050165783347
27.578018433179725,0.14902947122549676,0.38054250139361123,0.22700400566711174,0.30292031676892406,0.2471742052415783
28.078709677419354,0.1490682365631374,0.3795046852782983,0.22675930919547876,0.30402015244668357,0.24763171418130156
28.579400921658987,0.14906842678538074,0.3784321838257982,0.2264863171651463,0.3051711623523513,0.24795111466123496
29.080092165898616,0.1490706703411856,0.37732611214734574,0.22612679668075517,0.30633399359266594,0.2481532000170222
29.58078341013825,0.14897761166417905,0.3762101844677982,0.22545603393955926,0.30741643993515994,0.2482761391417932
30.08147465437788,0.14869024229891578,0.37521224791247193,0.22481779697975518,0.3084942196104688,0.24838712226523577
30.58216589861751,0.14834545738820032,0.3742321458451531,0.22422149493841292,0.3095148779804881,0.24828625961494952
31.082857142857144,0.1479250986747804,0.3731001908303656,0.22363065976158783,0.31033128629351303,0.24805786136732433
31.583548387096773,0.1474904670544963,0.37208750045416666,0.22309315945479546,0.3112273332474814,0.247879287542143
32.08423963133641,0.14705641145071235,0.3711098661233185,0.22255691183965687,0.31203962000440216,0.24772577152508568
32.584930875576035,0.1465913074153221,0.3701904691734066,0.22185150556370634,0.31279955101248336,0.24740069796089983
33.08562211981567,0.14617978870288537,0.3694041313081705,0.220885387900697,0.3137240440041964,0.24716571482365338
33.5863133640553,0.14580236508915165,0.3687206280800697,0.22013139645904403,0.3144266549362949,0.24690597676733073
34.08700460829493,0.14553246017027333,0.36800887600098614,0.21930020570002282,0.31494397410488595,0.2465063273895919
34.587695852534566,0.14520157746684192,0.367482567498063,0.21860346651149623,0.31569884707764967,0.24620312824479199
35.08838709677419,0.14486367876263095,0.36714001634889065,0.21801254777917195,0.31650310094478895,0.2459681984409109
35.589078341013824,0.14457866317540702,0.36680194253354914,0.2175089255009917,0.3174175792686199,0.24568987174331905
36.08976958525346,0.14420860624540066,0.3665649678405519,0.21682003653555956,0.31841686249076245,0.24571276241252915
36.59046082949309,0.14385825998425109,0.3663172371463596,0.21613896223766246,0.3193233203692578,0.2457113144123682
37.09115207373272,0.14360751595639062,0.36627010114112235,0.21552704705856074,0.32011931956881323,0.2456612748512527
37.59184331797235,0.14321791635754624,0.36623170291463364,0.2148602420955824,0.32083389431487713,0.24542243615804843
38.09253456221198,0.1429202714355857,0.3662630455847828,0.21419648602183175,0.32170940774548973,0.2454572077174675
38.59322580645161,0.14242583450758448,0.36636658008143846,0.21345986507481388,0.32251840764899176,0.2454397639650226
39.093917050691246,0.14204341579838436,0.36652515054351953,0.21290217056834143,0.3234484386413207,0.2455037726388085
39.59460829493088,0.14165757929528655,0.36677405364156146,0.2123225147025016,0.3242951884772431,0.2453970085996676
40.095299539170504,0.14127352993497813,0.3671262348325956,0.21183268156050153,0.3251568492757784,0.24536319773428453
40.59599078341014,0.14072616520743236,0.3675230166545043,0.21129813305660344,0.32607303382212294,0.24538730351474342
41.09668202764977,0.14031896359099594,0.3679178648797627,0.2108473709830412,0.3271241816804646,0.24553374550374948
41.5973732718894,0.1400167528907503,0.3682692440299159,0.21051554250172688,0.32810525601169505,0.24557405928600656
42.098064516129035,0.13972458663606516,0.3686866676318519,0.21010993623443733,0.3291642436849159,0.24578314597590506
42.59875576036866,0.13939011593223508,0.36910001834444645,0.2097759917528879,0.330317247368583,0.24610880556764506
43.099447004608294,0.13915828923980988,0.36947178105242007,0.20952255972472883,0.33120911013434545,0.24632376025819552
